Active Internet connections (including servers)
Proto Recv-Q Send-Q  Local Address          Foreign Address        (state)    
tcp4       0      0  172.16.16.2.53334      3.161.213.101.443      CLOSED     
tcp4       0      0  172.16.16.2.53333      3.162.3.80.443         ESTABLISHED
tcp4       0      0  172.16.16.2.53333      3.162.3.80.443         CLOSED     
tcp4       0      0  172.16.16.2.53332      3.161.213.46.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53332      3.161.213.46.443       CLOSED     
tcp4       0      0  172.16.16.2.53326      54.192.51.124.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53326      54.192.51.124.443      CLOSED     
tcp4       0      0  172.16.16.2.53325      104.17.109.19.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53325      104.17.109.19.443      CLOSED     
tcp4       0      0  172.16.16.2.53324      34.107.254.252.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53323      3.162.8.154.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53324      34.107.254.252.443     CLOSED     
tcp4       0      0  172.16.16.2.53323      3.162.8.154.443        CLOSED     
tcp4       0      0  172.16.16.2.53322      3.161.213.46.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53322      3.161.213.46.443       CLOSED     
tcp4       0      0  172.16.16.2.53318      104.18.65.57.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53318      104.18.65.57.443       CLOSED     
tcp4       0      0  172.16.16.2.53316      3.162.3.56.443         ESTABLISHED
tcp4       0      0  172.16.16.2.53316      3.162.3.56.443         CLOSED     
tcp4       0      0  172.16.16.2.53314      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53314      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53311      23.45.192.161.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53311      23.45.192.161.443      CLOSED     
tcp4       0      0  172.16.16.2.53310      104.18.66.57.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53310      104.18.66.57.443       CLOSED     
tcp4       0      0  172.16.16.2.53309      3.162.3.80.443         ESTABLISHED
tcp4       0      0  172.16.16.2.53309      3.162.3.80.443         CLOSED     
tcp4       0      0  172.16.16.2.53308      146.75.32.81.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53308      146.75.32.81.443       CLOSED     
tcp4       0      0  172.16.16.2.53307      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53307      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53306      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53306      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53305      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53305      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53293      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53293      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53292      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53292      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53291      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53291      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53290      34.117.239.71.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53290      34.117.239.71.443      CLOSED     
tcp4       0      0  172.16.16.2.53286      34.149.50.64.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53286      34.149.50.64.443       CLOSED     
tcp4       0      0  172.16.16.2.53283      34.111.113.62.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53283      34.111.113.62.443      CLOSED     
tcp4       0      0  172.16.16.2.53280      35.244.154.8.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53279      34.36.216.150.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53274      185.167.164.42.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53280      35.244.154.8.443       CLOSED     
tcp4       0      0  172.16.16.2.53279      34.36.216.150.443      CLOSED     
tcp4       0      0  172.16.16.2.53274      185.167.164.42.443     CLOSED     
tcp4       0      0  172.16.16.2.53272      69.173.146.5.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53271      69.173.146.5.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53270      69.173.146.5.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53269      69.173.146.5.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53268      69.173.146.5.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53272      69.173.146.5.443       CLOSED     
tcp4       0      0  172.16.16.2.53271      69.173.146.5.443       CLOSED     
tcp4       0      0  172.16.16.2.53270      69.173.146.5.443       CLOSED     
tcp4       0      0  172.16.16.2.53269      69.173.146.5.443       CLOSED     
tcp4       0      0  172.16.16.2.53268      69.173.146.5.443       CLOSED     
tcp4       0      0  172.16.16.2.53267      142.251.41.66.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53267      142.251.41.66.443      CLOSED     
tcp4       0      0  172.16.16.2.53266      142.251.32.70.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53266      142.251.32.70.443      CLOSED     
tcp4       0      0  172.16.16.2.53265      3.231.143.28.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53264      3.231.143.28.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53263      3.231.143.28.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53265      3.231.143.28.443       CLOSED     
tcp4       0      0  172.16.16.2.53264      3.231.143.28.443       CLOSED     
tcp4       0      0  172.16.16.2.53263      3.231.143.28.443       CLOSED     
tcp4       0      0  172.16.16.2.53257      69.173.146.5.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53257      69.173.146.5.443       CLOSED     
tcp4       0      0  172.16.16.2.53254      142.251.32.70.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53254      142.251.32.70.443      CLOSED     
tcp4       0      0  172.16.16.2.53253      142.251.41.33.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53253      142.251.41.33.443      CLOSED     
tcp4       0      0  172.16.16.2.53252      23.44.133.29.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53252      23.44.133.29.443       CLOSED     
tcp4       0      0  172.16.16.2.53251      172.64.149.180.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53251      172.64.149.180.443     CLOSED     
tcp4       0      0  172.16.16.2.53248      142.251.41.33.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53248      142.251.41.33.443      CLOSED     
tcp4       0      0  172.16.16.2.53247      142.251.32.70.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53247      142.251.32.70.443      CLOSED     
tcp4       0      0  172.16.16.2.53246      142.251.33.166.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53246      142.251.33.166.443     CLOSED     
tcp4       0      0  172.16.16.2.53245      172.64.151.101.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53245      172.64.151.101.443     CLOSED     
tcp4       0      0  172.16.16.2.53243      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53242      23.198.214.133.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53243      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53242      23.198.214.133.443     CLOSED     
tcp4       0      0  172.16.16.2.53241      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53241      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53240      47.253.61.56.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53240      47.253.61.56.443       CLOSED     
tcp4       0      0  172.16.16.2.53239      172.217.165.2.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53239      172.217.165.2.443      CLOSED     
tcp4       0      0  172.16.16.2.53235      142.251.32.66.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53234      142.251.33.166.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53235      142.251.32.66.443      CLOSED     
tcp4       0      0  172.16.16.2.53234      142.251.33.166.443     CLOSED     
tcp4       0      0  172.16.16.2.53233      142.251.41.66.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53233      142.251.41.66.443      CLOSED     
tcp4       0      0  172.16.16.2.53232      35.244.154.8.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53232      35.244.154.8.443       CLOSED     
tcp4       0      0  172.16.16.2.53231      142.251.41.36.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53231      142.251.41.36.443      CLOSED     
tcp4       0      0  172.16.16.2.53230      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53229      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53230      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53229      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53228      34.160.138.104.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53228      34.160.138.104.443     CLOSED     
tcp4       0      0  172.16.16.2.53227      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53227      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53221      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53221      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53220      23.198.214.139.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53220      23.198.214.139.443     CLOSED     
tcp4       0      0  172.16.16.2.53219      35.227.229.24.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53219      35.227.229.24.443      CLOSED     
tcp4       0      0  172.16.16.2.53214      142.251.41.66.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53214      142.251.41.66.443      CLOSED     
tcp4       0      0  172.16.16.2.53213      23.54.189.254.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53213      23.54.189.254.443      CLOSED     
tcp4       0      0  172.16.16.2.53212      3.162.3.112.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53212      3.162.3.112.443        CLOSED     
tcp4       0      0  172.16.16.2.53211      54.192.51.102.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53211      54.192.51.102.443      CLOSED     
tcp4       0      0  172.16.16.2.53210      142.251.41.78.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53210      142.251.41.78.443      CLOSED     
tcp4       0      0  172.16.16.2.53208      23.213.150.87.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53208      23.213.150.87.443      CLOSED     
tcp4       0      0  172.16.16.2.53206      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53206      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53202      172.217.1.2.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53202      172.217.1.2.443        CLOSED     
tcp4       0      0  172.16.16.2.53201      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53201      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53198      172.217.1.2.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53198      172.217.1.2.443        CLOSED     
tcp4       0      0  172.16.16.2.53197      52.250.45.119.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53197      52.250.45.119.443      CLOSED     
tcp4       0      0  172.16.16.2.53196      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53196      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53195      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53195      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53194      142.251.41.65.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53194      142.251.41.65.443      CLOSED     
tcp4       0      0  172.16.16.2.53192      52.250.45.119.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53192      52.250.45.119.443      CLOSED     
tcp4       0      0  172.16.16.2.53187      74.119.117.17.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53187      74.119.117.17.443      CLOSED     
tcp4       0      0  172.16.16.2.53186      98.82.156.207.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53186      98.82.156.207.443      CLOSED     
tcp4       0      0  172.16.16.2.53184      142.251.41.78.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53184      142.251.41.78.443      CLOSED     
tcp4       0      0  172.16.16.2.53182      104.18.36.155.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53182      104.18.36.155.443      CLOSED     
tcp4       0      0  172.16.16.2.53179      207.65.37.179.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53179      207.65.37.179.443      CLOSED     
tcp4       0      0  172.16.16.2.53177      34.117.77.79.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53177      34.117.77.79.443       CLOSED     
tcp4       0      0  172.16.16.2.53176      3.162.3.2.443          ESTABLISHED
tcp4       0      0  172.16.16.2.53176      3.162.3.2.443          CLOSED     
tcp4       0      0  172.16.16.2.53174      74.119.117.17.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53174      74.119.117.17.443      CLOSED     
tcp4       0      0  172.16.16.2.53172      3.162.8.154.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53172      3.162.8.154.443        CLOSED     
tcp4       0      0  172.16.16.2.53171      146.75.30.132.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53171      146.75.30.132.443      CLOSED     
tcp4       0      0  172.16.16.2.53170      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53170      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53169      35.201.104.135.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53169      35.201.104.135.443     CLOSED     
tcp4       0      0  172.16.16.2.53167      3.162.3.40.443         ESTABLISHED
tcp4       0      0  172.16.16.2.53167      3.162.3.40.443         CLOSED     
tcp4       0      0  172.16.16.2.53166      142.251.41.65.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53166      142.251.41.65.443      CLOSED     
tcp4       0      0  172.16.16.2.53164      142.251.41.34.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53164      142.251.41.34.443      CLOSED     
tcp4       0      0  172.16.16.2.53153      104.18.66.57.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53153      104.18.66.57.443       CLOSED     
tcp4       0      0  172.16.16.2.53151      146.75.38.202.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53151      146.75.38.202.443      CLOSED     
tcp4       0      0  172.16.16.2.53147      54.192.51.101.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53147      54.192.51.101.443      CLOSED     
tcp4       0      0  172.16.16.2.53146      172.64.152.14.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53146      172.64.152.14.443      CLOSED     
tcp4       0      0  172.16.16.2.53138      23.33.44.155.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53138      23.33.44.155.443       CLOSED     
tcp4       0      0  172.16.16.2.53134      3.161.215.181.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53134      3.161.215.181.443      CLOSED     
tcp4       0      0  172.16.16.2.53133      23.54.189.254.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53133      23.54.189.254.443      CLOSED     
tcp4       0      0  172.16.16.2.53132      146.75.39.5.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53132      146.75.39.5.443        CLOSED     
tcp4       0      0  172.16.16.2.53131      104.18.66.57.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53131      104.18.66.57.443       CLOSED     
tcp4       0      0  172.16.16.2.53128      142.250.80.14.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53128      142.250.80.14.443      CLOSED     
tcp4       0      0  172.16.16.2.53121      142.251.33.174.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53121      142.251.33.174.443     CLOSED     
tcp4       0      0  172.16.16.2.53120      142.251.40.227.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53120      142.251.40.227.443     CLOSED     
tcp4       0      0  172.16.16.2.53119      104.18.1.46.443        ESTABLISHED
tcp4       0      0  172.16.16.2.53119      104.18.1.46.443        CLOSED     
tcp4       0      0  172.16.16.2.53117      142.251.32.67.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53117      142.251.32.67.443      CLOSED     
tcp4       0      0  172.16.16.2.53116      142.251.33.162.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53116      142.251.33.162.443     CLOSED     
tcp4       0      0  172.16.16.2.53112      142.251.33.170.443     ESTABLISHED
tcp4       0      0  172.16.16.2.53112      142.251.33.170.443     CLOSED     
tcp4       0      0  172.16.16.2.53111      142.251.41.36.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53111      142.251.41.36.443      CLOSED     
tcp4       0      0  172.16.16.2.53054      34.49.17.193.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53053      23.45.192.38.443       ESTABLISHED
tcp4       0      0  172.16.16.2.53053      23.45.192.38.443       CLOSED     
tcp4       0      0  172.16.16.2.53052      107.178.240.159.443    ESTABLISHED
tcp4       0      0  172.16.16.2.53052      107.178.240.159.443    CLOSED     
tcp4       0      0  172.16.16.2.53033      142.251.41.46.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53033      142.251.41.46.443      CLOSED     
tcp4       0      0  172.16.16.2.53031      35.172.56.178.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53031      35.172.56.178.443      CLOSED     
tcp4       0      0  172.16.16.2.53029      35.172.56.178.443      ESTABLISHED
tcp4       0      0  172.16.16.2.53029      35.172.56.178.443      CLOSED     
tcp4       0      0  172.16.16.2.52988      35.233.208.117.443     ESTABLISHED
tcp4       0      0  172.16.16.2.52930      35.227.242.83.443      ESTABLISHED
tcp4       0      0  172.16.16.2.52929      35.227.242.83.443      ESTABLISHED
tcp4       0      0  172.16.16.2.52930      35.227.242.83.443      CLOSED     
tcp4       0      0  172.16.16.2.52929      35.227.242.83.443      CLOSED     
tcp4       0      0  172.16.16.2.52927      34.49.241.189.443      ESTABLISHED
tcp4       0      0  172.16.16.2.52927      34.49.241.189.443      CLOSED     
tcp4      46      0  172.16.16.2.52926      34.111.175.102.443     ESTABLISHED
tcp4       0      0  172.16.16.2.52925      146.75.35.5.443        ESTABLISHED
tcp4       0      0  172.16.16.2.52925      146.75.35.5.443        CLOSED     
tcp4       0      0  172.16.16.2.52892      142.251.167.188.5228   ESTABLISHED
tcp4       0    158  192.168.0.102.52875    35.183.94.134.443      ESTABLISHED
tcp4       0      0  127.0.0.1.2181         127.0.0.1.57924        ESTABLISHED
tcp4       0      0  127.0.0.1.57924        127.0.0.1.2181         ESTABLISHED
tcp6       0      0  *.57900                *.*                    LISTEN     
tcp4       0      0  *.57900                *.*                    LISTEN     
tcp4       0      0  127.0.0.1.9229         127.0.0.1.52253        ESTABLISHED
tcp4       0      0  127.0.0.1.52253        127.0.0.1.9229         ESTABLISHED
tcp4       0      0  127.0.0.1.9229         *.*                    LISTEN     
tcp4       0      0  127.0.0.1.51143        *.*                    LISTEN     
tcp4       0      0  *.3000                 *.*                    LISTEN     
tcp4       0      0  127.0.0.1.59596        *.*                    LISTEN     
tcp4       0      0  172.16.16.2.59475      34.98.110.65.443       CLOSE_WAIT 
tcp6       0      0  *.6379                 *.*                    LISTEN     
tcp4       0      0  *.6379                 *.*                    LISTEN     
tcp46      0      0  *.9092                 *.*                    LISTEN     
tcp46      0      0  *.49497                *.*                    LISTEN     
tcp46      0      0  *.2181                 *.*                    LISTEN     
tcp46      0      0  *.8080                 *.*                    LISTEN     
tcp46      0      0  *.49443                *.*                    LISTEN     
tcp4       0      0  127.0.0.1.6463         *.*                    LISTEN     
tcp6       0      0  ::1.27017              *.*                    LISTEN     
tcp4       0      0  127.0.0.1.27017        *.*                    LISTEN     
tcp46      0      0  *.3283                 *.*                    LISTEN     
tcp4       0      0  *.443                  *.*                    LISTEN     
tcp4       0      0  *.80                   *.*                    LISTEN     
tcp4       0      0  127.0.0.1.44960        *.*                    LISTEN     
tcp4       0      0  127.0.0.1.44950        *.*                    LISTEN     
tcp6       0      0  *.5000                 *.*                    LISTEN     
tcp4       0      0  *.5000                 *.*                    LISTEN     
tcp6       0      0  *.7000                 *.*                    LISTEN     
tcp4       0      0  *.7000                 *.*                    LISTEN     
tcp4       0      0  *.631                  *.*                    LISTEN     
tcp6       0      0  *.631                  *.*                    LISTEN     
tcp4       0      0  *.88                   *.*                    LISTEN     
tcp6       0      0  *.88                   *.*                    LISTEN     
tcp4       0      0  *.5900                 *.*                    LISTEN     
tcp6       0      0  *.5900                 *.*                    LISTEN     
tcp4       0      0  172.16.16.2.53055      34.49.17.193.443       TIME_WAIT  
tcp4       0      0  172.16.16.2.53006      172.217.165.14.443     TIME_WAIT  
tcp4       0      0  172.16.16.2.53281      169.197.150.7.443      TIME_WAIT  
tcp4       0      0  172.16.16.2.53129      151.101.195.5.80       TIME_WAIT  
tcp4       0      0  172.16.16.2.53130      151.101.195.5.80       TIME_WAIT  
tcp4       0      0  172.16.16.2.53149      146.75.30.132.443      TIME_WAIT  
tcp4       0      0  172.16.16.2.53135      3.162.8.154.443        TIME_WAIT  
tcp4       0      0  172.16.16.2.53329      104.18.34.190.443      TIME_WAIT  
tcp4       0      0  172.16.16.2.53154      54.192.51.16.443       TIME_WAIT  
tcp4       0      0  172.16.16.2.53319      172.64.153.66.443      TIME_WAIT  
tcp4       0      0  172.16.16.2.53142      172.64.149.180.443     TIME_WAIT  
tcp4       0      0  172.16.16.2.53320      54.192.51.102.443      TIME_WAIT  
tcp4       0      0  172.16.16.2.53163      142.251.41.66.443      TIME_WAIT  
tcp4       0      0  192.168.0.102.443      35.183.94.134.45181    TIME_WAIT  
tcp4       0      0  172.16.16.2.52989      23.44.133.22.443       TIME_WAIT  
udp4       0      0  172.16.16.2.64134      10.8.0.1.53                       
udp4       0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp46      0      0  *.5353                 *.*                               
udp4       0      0  *.5353                 *.*                               
udp4       0      0  *.3283                 *.*                               
udp46      0      0  *.3283                 *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp46      0      0  *.56671                *.*                               
udp4       0      0  *.88                   *.*                               
udp6       0      0  *.88                   *.*                               
udp46      0      0  *.*                    *.*                               
udp4       0      0  *.*                    *.*                               
udp6       0      0  *.5353                 *.*                               
udp4       0      0  *.5353                 *.*                               
udp4       0      0  *.137                  *.*                               
udp4       0      0  *.138                  *.*                               
Active Multipath Internet connections
Proto/ID  Flags      Local Address          Foreign Address        (state)    
icm6       0      0  *.*                    *.*                               
Active LOCAL (UNIX) domain sockets
Address          Type   Recv-Q Send-Q            Inode             Conn             Refs          Nextref Addr
90aaead346d161c5 stream      0      0                0 165454401de8bb33                0                0 /var/run/mDNSResponder
165454401de8bb33 stream      0      0                0 90aaead346d161c5                0                0
a4d10ef2a885e2f6 stream      0      0                0 f1ac0e39d3da5e51                0                0 /Library/Application Support/Norton/run/des.sock
f1ac0e39d3da5e51 stream      0      0                0 a4d10ef2a885e2f6                0                0
c5ecfeba49b88dce stream      0      0                0 3658e5b9ee636e7d                0                0 /Library/Application Support/Norton/run/des.sock
3658e5b9ee636e7d stream      0      0                0 c5ecfeba49b88dce                0                0
9252fe5e0d9d9b41 stream      0      0                0 502403c351a2a463                0                0 /Library/Application Support/Norton/run/des.sock
502403c351a2a463 stream      0      0                0 9252fe5e0d9d9b41                0                0
